,trackId,recordingId,DV1,DV2,DV3,DV4,DV5,DV6,DV7,DV8,DV9,DV10,DV11,DV12,DV13,label
49,49.0,0.0,3.85740240819597,0.95839200300511,-73.4267802193884,63.7678988919654,-79.6159115331085,3.61097968746061,0.463486535700143,-81.7673465673025,61.4010224894705,-90.4253909754966,0.0,20.746887966805,27.8846153846154,0
54,54.0,0.0,4.3744608854443,1.02971576967265,145.485815621668,92.8973141135072,-90.3770418746598,3.64994488459909,0.461933061692911,100.265974166655,79.7986963190184,-55.6360128556545,4.14878397711016,14.4694533762058,8.76288659793814,0
56,56.0,0.0,3.64311706962115,1.12777104319316,-74.9250019835477,30.6270699640665,-41.4318648908792,3.33797602985116,0.233453460056372,-79.9407800572195,16.9158212985938,-26.1154693441324,0.0,10.3321033210332,19.8198198198198,0
59,59.0,0.0,3.77797278796659,0.870331677973173,-112.036047981415,33.7612954256759,-55.5662019439489,3.39641493801775,0.221963553111374,-89.8574987168704,13.4486260285921,-39.328667812094,0.0,4.95626822157434,20.9039548022599,0
62,62.0,0.0,3.96413330351891,1.45120789900767,151.078258058633,56.6752454237225,-51.8313495833288,3.54648652266808,0.468910016147636,100.366346685885,24.3956132642264,-43.5737922324965,1.24069478908189,12.9411764705882,21.6216216216216,0
65,65.0,0.0,4.50589560732343,1.87464459074506,-79.872448700025,44.3658366460288,-40.0260303425137,4.01732713587566,0.637076454784935,-74.9658674530805,36.1458649771851,-31.2140626025945,0.0,19.2825112107623,21.505376344086,0
71,71.0,0.0,4.09153137857241,0.960707392293787,-61.5411734924781,26.6197019793683,-47.9237078306707,3.68763260358655,0.203485778845211,-68.7767821484909,16.246381186201,-42.2002283974115,0.0,12.3762376237624,23.1884057971014,0
74,74.0,0.0,3.09529559555404,0.866065609249125,-108.979842223112,62.6624984511314,-66.0821479806445,2.78704961515372,0.42625593769726,-90.635602234496,55.6601866868024,-53.1389305175813,0.0,22.1910112359551,18.3520599250936,0
79,79.0,0.0,4.86099763881188,1.32855067804013,-109.184112273433,36.2102327289804,-54.8920818855773,4.46259418469388,0.383424899573497,-92.9655173453186,30.1796730288352,-40.8640301142142,0.0,8.80281690140845,22.0588235294118,0
83,83.0,0.0,4.25304166263486,1.49847464270475,-108.645130152564,31.0485570247812,-52.7935161953072,3.80996619574653,0.307137345953396,-87.9085520948602,16.722532999792,-39.1469305307533,0.0,9.36555891238671,18.1208053691275,0
84,84.0,0.0,3.65335133815687,1.68195895139374,127.467460202898,45.8720707830741,-43.1125705620136,3.29461321926278,0.417992708238507,94.0503974855604,25.1755565516211,-31.6952453618183,0.0,15.3846153846154,20.6611570247934,0
87,87.0,0.0,4.44180326546976,0.965543779627363,-76.3800087526075,48.9572486437224,-79.7659169740302,4.16751584084962,0.391750659371319,-85.7334570952482,39.7824788651987,-75.7964047123914,0.0,17.3228346456693,20.2898550724638,0
88,88.0,0.0,1.5340591747653,0.993033189408679,17.796326566629,50.9219438171337,-67.9783533790703,1.34931764111892,0.425533918798334,15.1031913373669,45.801496863308,-52.6060479156852,0.0,14.0243902439024,13.4078212290503,0
90,90.0,0.0,5.05557559773362,1.54368388890115,91.5287346485751,57.7410732785583,-34.247383184558,4.45419233057091,0.574900374857142,71.5314133958522,56.9432498215691,-20.7661631288086,0.0,24.0,16.1616161616162,0
91,91.0,0.0,4.62526657035703,1.31181660193633,-73.6077934663867,42.5496774338303,-45.3934433828065,4.31197889675892,0.449612515702479,-79.2614627549011,30.5243606179483,-36.4580672703495,0.0,28.1818181818182,21.9512195121951,0
101,101.0,0.0,4.77867381696233,1.08861892169512,-82.6300057555016,53.4926777195538,-37.83154331781,4.47268956584022,0.503541236623068,-83.7099779877014,31.7853138448937,-25.2248061805257,0.0,17.6724137931034,14.2857142857143,0
102,102.0,0.0,4.50769523009481,1.27165365408293,-92.4917572583426,64.3078987121799,-43.4885675103097,4.11854631792658,0.772405305747644,-86.6467500431201,58.4331975819614,-27.0173745173745,0.0,24.2424242424242,14.2857142857143,0
103,103.0,0.0,6.36874417093023,1.05504389004209,64.8097229807105,53.1537929056691,-52.1270122475122,5.70095941496598,0.19252906875,67.3308689101327,21.5211225520082,-39.5805896421467,0.0,10.0,15.3846153846154,0
105,105.0,0.0,5.06965805794739,1.58429784932101,-112.748553686825,39.9967637979058,-49.9698050832299,4.45353584319527,0.591684553099017,-88.2648049222693,27.8513858696752,-41.108620967309,0.0,11.9047619047619,21.9512195121951,0
106,106.0,0.0,5.62690195078943,1.23851303415091,85.5248006724938,46.065522167434,-55.1973488093664,4.97260026738504,0.3401216,93.3611334430505,43.0020229426195,-44.7396448418017,0.0,22.2222222222222,19.8895027624309,0
107,107.0,0.0,3.86775572011195,0.998163667160182,-109.011417906328,62.4271316731113,-81.4194078475359,3.45336479210787,0.548294820423851,-86.9492125711031,58.3046289113008,-55.4902849727017,0.0,19.5046439628483,12.7659574468085,0
110,110.0,0.0,4.52020660608284,0.910388331285982,71.6523530632412,33.538581963143,-44.8388392998148,3.99029359872611,0.161794218249283,66.9931651005365,24.3435167678376,-36.4609357676103,0.0,21.4285714285714,18.75,0
114,114.0,0.0,3.37917919823256,1.02368971322225,-94.8921179232863,51.1228799680863,-95.3506766732843,3.06364667195748,0.424661061889104,-80.5600002233969,37.749927065058,-49.5622403309499,0.0,10.4026845637584,3.82775119617225,0
115,115.0,0.0,0.57076518966199,0.811096479969482,2.70382907950487,104.246818432921,-62.6963771356024,0.437284622448979,0.688534924554184,1.64832657496798,75.7219847483688,-64.4208653878837,0.0,20.3703703703704,26.7441860465116,0
116,116.0,0.0,2.87279110936868,0.725127347707788,-72.0808753688843,46.7377664707875,-81.1737889976413,2.49367165685831,0.096008760330579,-67.833233128863,36.4180883407573,-66.2300118537872,0.0,18.1818181818182,10.5263157894737,0
122,122.0,0.0,4.64048306381057,1.30461713770453,-67.9634545367802,40.1128604238795,-48.1821728822304,4.30451499847934,0.411684202480041,-76.9069506708679,23.757331157958,-39.1026033690659,0.0,23.6453201970443,20.8333333333333,0
125,125.0,0.0,4.40203173095299,0.701001602977938,-62.4455543811598,41.0917739436089,-51.1782651470455,4.04762093984737,0.27236301035503,-73.3421083358171,31.825863138784,-42.778533182642,0.0,7.21153846153846,22.0,0
127,127.0,0.0,4.96577017896725,1.09479692314678,84.6660968268717,67.9041137055901,-56.5239794002505,4.44254323447583,0.682063122314049,78.5163334179683,65.2319861401953,-34.9525944980025,0.0,30.0,12.6582278481013,0
131,131.0,0.0,5.3034537766146,1.07786809777777,66.9646345739572,36.6120719125808,-65.1432538139885,4.62068629188233,0.150073511111111,64.3238077784032,22.3297434125109,-58.4998768539702,0.0,4.0,15.8227848101266,0
133,133.0,0.0,3.22902638975532,0.6536975326083,-57.0472109466243,64.509052431186,-57.2544663097349,2.74054807365924,0.337987182106725,-56.1948219610728,61.8433410556634,-52.8997043438708,0.0,22.887323943662,22.4489795918367,0
134,134.0,0.0,4.27219565247348,0.84457531109626,-66.7646836020351,45.4279902770631,-78.3740082967307,3.94204892777937,0.38503029020696,-79.6647227610484,32.3756211237562,-70.8470483153316,0.0,0.0,9.1743119266055,0
141,141.0,0.0,4.5905702999895,0.910503256765123,-62.9399692209575,33.4487306067043,-53.735535618952,4.21081348638214,0.256271809070834,-74.5007193327541,13.5804485490085,-47.6858232164867,0.0,19.7044334975369,23.2142857142857,0
144,144.0,0.0,4.59557686037645,1.41703331628412,-88.8547691810341,42.311516682997,-37.3060350708777,4.22668493482667,0.455757770511296,-82.6598840705198,22.9205505912431,-21.6233711835622,0.0,20.2586206896552,19.5804195804196,0
146,146.0,0.0,2.82806631729232,0.405625295530096,97.3743553135905,43.722525873629,-52.9537134301729,2.551331893267,0.236312067901235,96.3194305210685,27.8198348409206,-40.4509694604472,0.0,12.037037037037,20.0,0
149,149.0,0.0,5.62642873849048,1.36608320576206,-137.504739372703,67.5225402785564,-51.3917090257913,4.68487115330578,1.05283238347242,-90.3873674847961,75.6848132760324,-34.6497579709565,0.0,27.681660899654,18.5430463576159,0
150,150.0,0.0,4.69236247439775,0.666972691559649,66.2505461301298,38.9499673672067,-38.4928564940498,4.05971671870217,0.174386864406779,58.4738014658873,21.7710499474196,-17.2323223765035,0.0,9.32203389830509,15.6424581005587,0
158,158.0,0.0,5.02028085015944,1.46235369412055,-92.6863606322414,49.4564123689949,-82.8750019917956,4.66343123715522,0.546909617925883,-88.0982418607155,28.2090841767465,-93.5864315767071,0.0,16.5254237288136,32.4074074074074,0
161,161.0,0.0,4.01677733116321,1.16158234077843,-73.7097626212805,61.8709581204854,-58.0994389221215,3.74078458697576,0.555891129629311,-71.9897538589438,57.8783602879989,-60.5913181031154,0.0,23.2365145228216,27.2727272727273,0
163,163.0,0.0,2.15890243551536,1.12231634190995,-11.9497115200555,36.2151196979365,-37.7830775736359,1.9350668307555,0.492058775720164,-10.816792750389,16.3486950776346,-30.3284162919723,1.82926829268293,6.48148148148148,21.4285714285714,0
167,167.0,0.0,5.50925323015804,0.77169095018391,73.9634708997361,55.1338399292762,-69.7665990018592,5.03288966021428,0.1118040915774,82.2996254528253,11.7009345794392,-38.7635032041501,0.0,10.1449275362319,5.74162679425837,0
175,175.0,0.0,4.35826667882353,1.29611716714884,-121.750569288288,71.2636412154787,-60.2919269716566,3.81046397931973,0.619536319991863,-98.4304084219664,89.0380139419937,-56.1423438630101,0.0,20.4851752021563,24.6753246753247,0
178,178.0,0.0,4.76389407810844,1.7486151596567,-94.0429858952401,57.0904708327043,-64.0055475404717,4.38761237611585,0.715475637790344,-82.1945921667512,42.5631723182851,-59.0951966304309,0.0,13.3047210300429,18.8524590163934,0
181,181.0,0.0,4.50038550145407,0.962744067355057,-73.480110294776,35.9389635551849,-62.7869033274456,4.15449337435941,0.339809333883375,-80.7830184454998,18.3186237364855,-51.0298725031178,0.0,17.2413793103448,5.76923076923077,0
186,186.0,0.0,4.73034217685532,0.883408934222036,70.6415419934762,30.0228759389116,-60.8078875507352,4.21669426218759,0.147405127514519,82.7580678297931,5.2847865009679,-50.0332428077213,0.0,2.75229357798165,8.6734693877551,0
189,189.0,0.0,4.27519462150873,1.02199035580415,-72.8666866404033,57.247286809807,-64.9274712295784,4.0449095363787,0.55393539759097,-83.5709814408841,52.0048679347336,-77.0435450851421,0.0,28.643216080402,30.952380952381,0
191,191.0,0.0,4.91638714020715,1.22580981365134,78.2051861453957,46.7676919117113,-60.8693240857094,4.28898733030922,0.352655510204082,77.808391705748,37.8078920710552,-60.6122909808303,0.0,22.1428571428571,23.2804232804233,0
193,193.0,0.0,4.14849960238205,1.28437271328696,-96.08315767549,57.5300770163909,-56.3766444889899,3.77709729211257,0.558233139590071,-83.2348129300455,49.3996135936222,-50.151480454685,0.0,24.9169435215947,23.134328358209,0
199,199.0,0.0,5.49178198124012,1.72535129787426,115.211508404689,42.4077318910298,-55.5367889868469,4.82202096585271,0.485641503885738,86.9686229899378,32.3965318092495,-49.3914569966064,0.0,16.4251207729469,22.6495726495726,0
203,203.0,0.0,1.17379209121306,1.44387870371716,7.41431437637086,63.6386167285203,-136.832373417464,0.724361509924387,0.504915,1.43803174841576,56.5593481493443,-29.9137368113551,0.0,25.0,0.0,0
205,205.0,0.0,4.43378508542425,1.443359812865,-97.8805230834047,43.0018645282652,-45.5155589408983,3.99098306978062,0.467678845557851,-86.6699942730677,31.2248902095305,-37.908591653085,0.0,21.969696969697,22.3021582733813,0
207,207.0,0.0,5.08562649423657,0.91772128470443,68.3445270092895,37.1527178565692,-43.3476581431948,4.54829455564389,0.1843813875,79.2216630208169,31.7583836409952,-33.7502501989387,0.0,5.0,17.8343949044586,0
210,210.0,0.0,4.54913126961633,0.688880579604201,62.5422032607895,54.2902306000124,-37.7543186540032,4.05615985518746,0.227669838351061,60.1853429268728,50.9990662931839,-25.0434171880986,0.0,22.4806201550388,14.1935483870968,0
212,212.0,0.0,4.62605639247188,1.42330547759242,-132.021706874177,72.8336314458452,-64.8902831585353,3.97188607887811,0.764135038628583,-99.7252621312261,84.0439193221148,-54.7095779578306,0.0,21.4899713467049,22.8723404255319,0
214,214.0,0.0,5.31846699047448,1.93410806261809,-136.15705654537,63.9561217708105,-82.6709262816292,4.57996029797589,0.87691089807631,-96.7262314456892,40.8493818445163,-70.1429613373148,0.0,13.4020618556701,21.0526315789474,0
216,216.0,0.0,3.82326387504216,0.969411040854659,107.025725397075,43.5289099640163,-41.033204945965,3.22572890761317,0.229440066830029,74.2835729676759,37.1620670658394,-12.6793242369223,6.11111111111111,19.0298507462687,17.6470588235294,0
219,219.0,0.0,3.40551759510976,1.24755374409304,122.801675769517,63.1820174403353,-64.5688024464883,2.49311072155821,0.592001794823314,70.0718216676932,47.5726219324522,-55.4885139319694,8.63213811420983,23.6593059936909,19.2660550458716,0
220,220.0,0.0,4.35510317248469,1.2488437848155,-126.59165059616,56.9591868589197,-92.8234645566605,3.82576387153979,0.539937436059773,-94.669461243363,51.809743455079,-90.6901608309429,0.0,22.5071225071225,19.2771084337349,0
225,225.0,0.0,4.6913910605219,0.798424632104378,-93.3107794272322,53.1387358811695,-57.4961824277644,4.36544112557411,0.480055850330384,-90.9367920955343,46.5864024745947,-67.899011644975,0.0,18.4115523465704,29.1666666666667,0
226,226.0,0.0,4.43817247956621,1.42611941721757,-126.28510171999,86.6403562515012,-113.986072318148,3.85441364982699,0.859829129514714,-89.8634174257908,73.5969551115397,-96.6852178203432,0.0,22.7272727272727,0.0,0
227,227.0,0.0,2.60025702496816,0.712685831303966,-28.4535096557998,57.5665488529475,-46.4449383418989,2.22180714744616,0.5212474277538,-18.5017005819302,45.2428035567019,-37.1433056035159,0.0,19.8630136986301,20.6896551724138,0
229,229.0,0.0,3.87740610150246,1.0835197613849,-153.060854450565,77.2094996784294,-117.599596511245,3.22282688193545,0.642588024084329,-94.5309842561368,73.4541652143604,-71.9176618628173,0.0,15.8273381294964,0.0,0
230,230.0,0.0,4.99711097491912,1.35848124605577,135.44055218083,57.6243066833897,-56.9647246910523,4.32166690263332,0.528991652545389,98.5041827458496,54.6369594212077,-41.3215329094346,3.71024734982332,24.1509433962264,22.2591362126246,0
231,231.0,0.0,6.38718042514433,1.44634340534528,-4999.84859485206,58.9927947300884,-54.8185420272065,4.52238811112372,0.646892999722234,-2351.73404020323,43.7708300872916,-48.1792001236988,3.39855818743563,22.7373068432671,22.972972972973,0
233,233.0,0.0,3.48404419835851,0.778857846670943,-145.540186441691,74.9423476256236,-73.417580382722,2.95316340066773,0.444708153034955,-95.5127380113867,57.2741550811471,-65.5752710711123,0.0,19.8218262806236,22.5165562913907,0
242,242.0,0.0,5.86466171027088,1.8907214706695,67.8060489745294,33.003506615632,-35.5618669089808,5.18031881355932,0.371546311111111,66.7191771832067,10.8708035445028,-19.4594086091582,0.0,0.0,17.5572519083969,0
243,243.0,0.0,4.67310272348686,1.39080812111022,98.3770491920885,55.3004080470222,-34.6000400761215,4.13184199698771,0.473196466049383,79.3985169275283,49.3289567197381,-14.0005477822183,0.0,21.2962962962963,18.2648401826484,0
247,247.0,0.0,4.55504982479885,0.990071313087938,71.7652763368216,53.7839965244511,-62.9538854016087,3.9367597035416,0.163653144444444,68.0754149096503,29.5922799407877,-56.1938787093074,0.0,5.55555555555556,16.3265306122449,0
252,252.0,0.0,5.0539727209135,1.41425559798705,-66.0224985581428,25.3677281897349,-45.3779590114994,4.60975731905612,0.2772341295291,-74.6252451213107,16.0917426462374,-37.0776164926258,0.0,17.9775280898876,22.0588235294118,0
253,253.0,0.0,4.09210512116301,1.49378982559579,-87.309963074254,56.7031622425679,-48.0743134369732,3.76413265125,0.535149034449175,-80.1401699688526,47.834252339142,-35.9043515703217,0.0,20.1413427561837,19.6581196581197,0
265,265.0,0.0,2.12200631470009,0.764904727672635,-23.5572052974651,53.5315080387475,-61.8944827557626,1.84690507881454,0.38581715235457,-20.5004456766905,43.7851153421433,-58.4344636406911,0.0,18.2456140350877,21.7391304347826,0
266,266.0,0.0,2.12016980611085,1.11247770878936,-24.1445797807283,64.8639527782276,-66.5793669310304,1.7134829640268,0.509231989339332,-14.1242291985476,58.0665147457945,-62.7685772481627,0.0,20.2797202797203,23.6363636363636,0
269,269.0,0.0,4.92010376679004,0.676251776303834,75.4825200247902,51.1807345344595,-62.7693063610256,4.51914266601563,0.128798112267994,82.5706353927096,10.9200587842996,-61.6459262737732,0.0,9.57446808510638,24.7787610619469,0
270,270.0,0.0,4.07256952463161,0.518444822878596,-92.9471819737401,50.1305761547512,-67.6363943782918,3.77363969303424,0.335570436743001,-93.6001903289122,30.7539358776781,-60.3001407706076,0.0,14.1993957703927,20.3703703703704,0
272,272.0,0.0,4.94311880376206,0.755146319695788,-87.3038369628472,47.754848995997,-76.8311843922966,4.60556475151516,0.467118919132365,-86.6249321854401,39.5826361652857,-87.636896924205,0.0,11.4391143911439,32.2033898305085,0
273,273.0,0.0,3.61030102181754,1.23265522927332,63.8130560513653,46.7954829543402,-51.79778780915,2.88791105707284,0.259599243243243,39.921568488072,29.6760408846798,-37.7208928620308,2.98507462686567,13.5135135135135,21.3333333333333,0
274,274.0,0.0,3.08872759144776,1.21942593852368,57.7002904610581,32.5288627571368,-64.201706573299,2.14493792401973,0.127370815518066,15.9577633153098,18.2934846382043,-67.9121860940043,5.92991913746631,13.6363636363636,27.1317829457364,0
286,286.0,0.0,5.03340615809638,1.62379649022424,74.4523917476337,45.8349415093584,-51.4549943930788,4.48438896620958,0.526182985017836,69.8630864912306,38.8236794622192,-54.2567495606795,0.0,15.1724137931034,29.1925465838509,0
288,288.0,0.0,3.18723454242142,1.3047137513767,-99.4062930471413,29.570697707748,-35.8006403370073,2.86191821948411,0.18573350550486,-85.004082046564,8.5124646655931,-19.0278945491841,0.0,11.2676056338028,17.3469387755102,0
291,291.0,0.0,4.35822106749788,1.06931300517018,-75.2864002131166,40.0890557669866,-57.4948116444628,4.04721800956589,0.404910745017369,-81.9999942842609,24.5917499955208,-48.0393685753887,0.0,11.0132158590308,11.4583333333333,0
292,292.0,0.0,5.243646836877,0.843508866372149,-72.8510414675917,33.7867464830675,-42.9636696439759,4.72415709447109,0.376359648883024,-79.780009227505,18.9294423972832,-31.5814245371823,0.0,9.22330097087379,19.1489361702128,0
293,293.0,0.0,4.1289304452203,1.4784454147316,92.6150989823846,21.5614706326405,-44.5809834943427,3.79110701984,0.169450965554032,84.0008883460108,13.7195779096029,-34.6404546160685,0.0,8.02469135802469,21.5909090909091,0
297,297.0,0.0,4.34901982753649,1.11306926561325,122.258770064959,41.56076472702,-76.040408021655,3.87805321707349,0.24830200938843,96.6110748430568,26.9914967044409,-60.9808166248234,0.0,11.2727272727273,7.49185667752443,0
305,305.0,0.0,3.43410394032463,1.11544128855901,-83.8682993453701,51.4015002831602,-80.6576643519825,3.11873947693375,0.371131445354219,-75.8922765673577,38.0770721391658,-86.4696897263389,0.0,16.0377358490566,32.6530612244898,0
312,312.0,0.0,7.03401593231103,2.10172841506584,86.5538647018657,32.8949471231126,-36.5866589771522,6.31936608965281,0.366610270919067,89.4340918748931,9.90161510421673,-17.5729786537499,0.0,12.962962962963,16.5562913907285,0
315,315.0,0.0,3.49009535409305,0.628791778697523,-96.0005116786166,46.7564444534311,-80.4024158920601,3.23619710310928,0.247331851630106,-90.5879539234324,24.6662566477334,-89.6064413462224,0.0,9.49868073878628,29.5454545454545,0
319,319.0,0.0,5.0935543518297,0.982980439356055,-107.945558984338,58.174857401917,-45.9910373688515,4.71365937540261,0.470262610471078,-94.2137720294526,36.5581386035522,-38.5339703997203,0.0,12.4620060790274,18.4615384615385,0
321,321.0,0.0,2.19522354758502,1.11174850060981,30.4736555934716,55.6020386206152,-73.2296438547402,1.93704292401403,0.41912904206302,26.4331902848763,51.5409952737728,-67.3818656999536,0.0,24.1379310344828,23.4285714285714,0
322,322.0,0.0,3.70517749794784,1.18331651117374,79.4649969556474,59.50643510593,-76.1300958412106,3.05460229256198,0.3981711375,50.1366329907024,54.4869261978784,-75.7185573451001,0.0,20.3571428571429,23.75,0
325,325.0,0.0,2.54633304850544,1.37456527117588,31.9509117130694,45.4313794020197,-65.6796171938034,2.28768023493877,0.490901846410245,30.5325955123357,38.081911912359,-57.2676453053854,0.0,10.5960264900662,11.0552763819096,0
326,326.0,0.0,5.21285179717672,1.53888127705124,-123.041087980267,47.7660185978687,-69.8886609543046,4.59133842396695,0.605528295728547,-91.7998653869876,37.2699458844172,-57.9510608585315,0.0,23.5494880546075,17.0068027210884,0
328,328.0,0.0,3.74015682040632,1.17925478368675,94.3631010821992,59.7699106544765,-66.5907617005641,3.04928921745562,0.525317527,72.4548313668791,55.0920417337602,-57.6390602945632,4.61538461538462,24.0,23.125,0
337,337.0,0.0,4.27683306212701,1.31904796589942,-98.3311895172388,36.8828872670927,-47.9723922217044,3.88416137832086,0.369198113860105,-83.3834356595827,23.4884014307128,-49.4185617069654,0.0,21.4022140221402,26.5432098765432,0
347,347.0,0.0,4.1799160051254,1.26452898397039,-124.960799025352,69.2928819097596,-111.916601884543,3.64575474070333,0.665349526008002,-91.7551925858475,57.1460226509692,-84.3853226696513,0.0,18.1286549707602,0.0,0
351,351.0,0.0,3.58056115842789,0.538880488891401,57.8412770075349,59.6151317078611,-52.6101313485941,3.15149243297903,0.132338647242456,55.6284620588491,30.1152448579615,-43.4444838024087,0.0,6.45161290322581,14.6198830409357,0
352,352.0,0.0,3.27014068440652,1.46691138760574,42.12765782422,60.1634785103337,-55.9691679658554,2.94625410126193,0.240238332755232,35.9569649625257,57.6389429763561,-50.5983027067465,0.0,23.6559139784946,22.962962962963,0
354,354.0,0.0,4.54346376621087,1.28634333200586,-99.4413776412322,32.8255087881829,-61.4692698593847,4.08544497275,0.390226896587945,-86.2628760942393,21.123790439615,-53.8953310436291,0.0,19.6652719665272,22.360248447205,0
357,357.0,0.0,0.916753973266588,1.34926934160897,6.38612800521408,99.6455189014567,-67.9403839809724,0.774145526691052,0.782201553831438,6.09375574811629,61.7703678847071,-62.5485693585047,0.0,16.4948453608247,23.3333333333333,0
358,358.0,0.0,3.55958622134204,1.08088457109631,-92.581147073584,57.7294805563784,-42.145217338719,3.29659712078822,0.365826303911362,-80.5677717116832,32.2215745621281,-24.4774023761936,0.0,10.6707317073171,16.1490683229814,0
360,360.0,0.0,4.16216382855369,1.0825877359608,-99.4511953738687,40.4659452360915,-73.5899651088028,3.86150048422379,0.348757498356345,-89.9411100779546,23.7897528305273,-53.3258212706943,0.0,20.1923076923077,14.5985401459854,0
363,363.0,0.0,3.49559081919205,0.941020433917476,-135.924240436111,56.333687748587,-92.9483200437054,2.93781036117787,0.460331853423736,-89.0983591486004,51.8901012197165,-65.5671252944457,0.0,16.5467625899281,14.7157190635452,0
364,364.0,0.0,4.43305753377465,1.10326414098918,-140.239605600335,62.1316325055761,-106.748663845661,3.75500172918863,0.612051504191455,-98.3737741322019,53.611469728885,-88.8107925124437,0.0,20.3488372093023,0.0,0
365,365.0,0.0,3.48348239894635,0.79402247947689,-100.964751615499,88.1964695485459,-63.5741395770154,2.93027491480615,0.337069801479415,-98.8669399597754,87.5353405239015,-67.2801423743921,0.0,23.9495798319328,25.6024096385542,0
381,381.0,0.0,3.27674232107058,0.498757796958,-50.6080737223142,28.8593953235997,-62.6919507669596,2.9097129524457,0.118407806487291,-50.7409092228922,14.2737245968467,-60.3051524115078,0.0,4.80349344978166,24.1379310344828,0
388,,,4.36646429340649,0.972839495335455,129.325217137013,56.7362904407306,-62.2935623329622,3.64129290686761,0.335751254131362,90.9228620264724,55.2664178846884,-66.4128048198394,6.82926829268293,22.093023255814,27.7310924369748,0
389,,,5.34612168189512,0.937446550783316,197.313013363673,109.450259714444,-55.8555290493633,4.5017216058309,0.342453121693122,116.001641387759,80.2036165616029,-46.1192265910077,0.0,20.1058201058201,20.265780730897,0
